"genes","symbol","v15.Counts","v32.Counts","relative_change_v15tov32","relative_change_v32tov15","absolute_change"
"ENSG00000004799","PDK4",4,4,NA,NA,0
"ENSG00000004809","SLC22A16",1059,1045,0.0132200188857413,0.0133971291866029,14
"ENSG00000004838","ZMYND10",38,26,0.315789473684211,0.461538461538462,12
"ENSG00000004846","ABCB5",1,1,NA,NA,0
"ENSG00000004848","ARX",4,5,NA,NA,1
"ENSG00000004864","SLC25A13",1016,1001,0.0147637795275591,0.014985014985015,15
"ENSG00000004866","ST7",872,616,0.293577981651376,0.415584415584416,256
"ENSG00000004897","CDC27",2592,2408,0.0709876543209877,0.0764119601328904,184
"ENSG00000004939","SLC4A1",203,195,0.0394088669950739,0.041025641025641,8
"ENSG00000004948","CALCR",1,0,NA,NA,1
"ENSG00000004961","HCCS",310,302,0.0258064516129032,0.0264900662251656,8
"ENSG00000004975","DVL2",1004,977,0.0268924302788845,0.0276356192425793,27
"ENSG00000005001","PRSS22",0,0,NA,NA,0
"ENSG00000005007","UPF1",2376,2315,0.0256734006734007,0.0263498920086393,61
"ENSG00000005020","SKAP2",5371,5256,0.0214112828151182,0.0218797564687976,115
"ENSG00000005022","SLC25A5",5302,4751,0.10392304790645,0.115975584087561,551
"ENSG00000005059","MCUB",238,230,0.0336134453781513,0.0347826086956522,8
"ENSG00000005073","HOXA11",145,147,0.0137931034482759,0.0136054421768707,2
"ENSG00000005075","POLR2J",315,300,0.0476190476190476,0.05,15
"ENSG00000005100","DHX33",1380,1349,0.022463768115942,0.0229799851742031,31
"ENSG00000005102","MEOX1",0,0,NA,NA,0
"ENSG00000005108","THSD7A",4,4,NA,NA,0
"ENSG00000005156","LIG3",2911,2823,0.0302301614565441,0.0311725115125753,88
"ENSG00000005175","RPAP3",1561,1539,0.0140935297885971,0.0142949967511371,22
"ENSG00000005187","ACSM3",1494,1385,0.072958500669344,0.0787003610108303,109
"ENSG00000005189","REXO5",1270,1225,0.0354330708661417,0.036734693877551,45
"ENSG00000005194","CIAPIN1",877,857,0.0228050171037628,0.0233372228704784,20
"ENSG00000005206","SPPL2B",2501,2222,0.11155537784886,0.125562556255626,279
"ENSG00000005238","FAM214B",751,735,0.0213049267643142,0.0217687074829932,16
"ENSG00000005243","COPZ2",2,2,NA,NA,0
"ENSG00000005249","PRKAR2B",3493,3430,0.0180360721442886,0.0183673469387755,63
"ENSG00000005302","MSL3",1586,1771,0.116645649432535,0.10446075663467,185
"ENSG00000005339","CREBBP",7224,7162,0.00858250276854928,0.00865679977659872,62
"ENSG00000005379","TSPOAP1",6148,5827,0.0522121014964216,0.0550883816715291,321
"ENSG00000005381","MPO",27955,27159,0.0284743337506707,0.0293088847159321,796
"ENSG00000005421","PON1",3,2,NA,NA,1
"ENSG00000005436","GCFC2",911,768,0.156970362239297,0.186197916666667,143
"ENSG00000005448","WDR54",201,198,0.0149253731343284,0.0151515151515152,3
"ENSG00000005469","CROT",257,253,0.0155642023346304,0.0158102766798419,4
"ENSG00000005471","ABCB4",11,10,0.0909090909090909,0.1,1
"ENSG00000005483","KMT2E",9071,8299,0.0851063829787234,0.0930232558139535,772
"ENSG00000005486","RHBDD2",572,555,0.0297202797202797,0.0306306306306306,17
"ENSG00000005513","SOX8",1,1,NA,NA,0
"ENSG00000005700","IBTK",3060,3019,0.0133986928104575,0.0135806558463067,41
"ENSG00000005801","ZNF195",2038,3459,0.697252208047105,0.410812373518358,1421
"ENSG00000005810","MYCBP2",14908,12268,0.177086128253287,0.215194000652103,2640
"ENSG00000005812","FBXL3",1687,1266,0.249555423829283,0.332543443917852,421
"ENSG00000005844","ITGAL",4242,3540,0.165487977369165,0.198305084745763,702
"ENSG00000005882","PDK2",628,561,0.106687898089172,0.119429590017825,67
"ENSG00000005884","ITGA3",162,159,0.0185185185185185,0.0188679245283019,3
"ENSG00000005889","ZFX",3913,3852,0.01558906210069,0.0158359293873313,61
"ENSG00000005893","LAMP2",7046,7282,0.0334941810956571,0.0324086789343587,236
"ENSG00000005961","ITGA2B",1709,1696,0.00760678759508484,0.00766509433962264,13
"ENSG00000005981","ASB4",0,0,NA,NA,0
"ENSG00000006007","GDE1",1884,1621,0.139596602972399,0.16224552745219,263
"ENSG00000006015","REX1BD",473,462,0.0232558139534884,0.0238095238095238,11
"ENSG00000006016","CRLF1",82,34,0.585365853658537,1.41176470588235,48
"ENSG00000006025","OSBPL7",1008,983,0.0248015873015873,0.0254323499491353,25
"ENSG00000006042","TMEM98",0,0,NA,NA,0
"ENSG00000006047","YBX2",2,1,NA,NA,1
"ENSG00000006059","KRT33A",0,0,NA,NA,0
"ENSG00000006062","MAP3K14",576,498,0.135416666666667,0.156626506024096,78
"ENSG00000006071","ABCC8",0,2,NA,NA,2
"ENSG00000006116","CACNG3",2,1,NA,NA,1
"ENSG00000006118","TMEM132A",6,5,NA,NA,1
"ENSG00000006125","AP2B1",9934,9773,0.0162069659754379,0.0164739588662642,161
"ENSG00000006128","TAC1",1,1,NA,NA,0
"ENSG00000006194","ZNF263",1033,983,0.0484027105517909,0.0508646998982706,50
"ENSG00000006210","CX3CL1",6,4,NA,NA,2
"ENSG00000006282","SPATA20",727,708,0.0261348005502063,0.0268361581920904,19
"ENSG00000006283","CACNA1G",8,7,NA,NA,1
"ENSG00000006327","TNFRSF12A",9,9,NA,NA,0
"ENSG00000006377","DLX6",0,0,NA,NA,0
"ENSG00000006432","MAP3K9",22,19,0.136363636363636,0.157894736842105,3
"ENSG00000006451","RALA",1905,1891,0.0073490813648294,0.0074034902168165,14
"ENSG00000006453","BAIAP2L1",119,102,0.142857142857143,0.166666666666667,17
"ENSG00000006459","KDM7A",152,150,0.0131578947368421,0.0133333333333333,2
"ENSG00000006468","ETV1",0,0,NA,NA,0
"ENSG00000006530","AGK",1321,1412,0.06888720666162,0.0644475920679887,91
"ENSG00000006534","ALDH3B1",1918,1876,0.0218978102189781,0.0223880597014925,42
"ENSG00000006555","TTC22",22,22,0,0,0
"ENSG00000006576","PHTF2",1280,1250,0.0234375,0.024,30
"ENSG00000006606","CCL26",0,0,NA,NA,0
"ENSG00000006607","FARP2",933,910,0.0246516613076099,0.0252747252747253,23
"ENSG00000006611","USH1C",0,0,NA,NA,0
"ENSG00000006625","GGCT",577,329,0.429809358752166,0.753799392097264,248
"ENSG00000006634","DBF4",828,819,0.0108695652173913,0.010989010989011,9
"ENSG00000006638","TBXA2R",50,50,0,0,0
"ENSG00000006652","IFRD1",3700,2076,0.438918918918919,0.782273603082852,1624
"ENSG00000006659","LGALS14",0,0,NA,NA,0
"ENSG00000006695","COX10",483,543,0.124223602484472,0.110497237569061,60
"ENSG00000006704","GTF2IRD1",33,31,0.0606060606060606,0.0645161290322581,2
"ENSG00000006712","PAF1",1228,1211,0.0138436482084691,0.014037985136251,17
"ENSG00000006715","VPS41",2759,2713,0.0166727075027184,0.0169553999262809,46
"ENSG00000006740","ARHGAP44",131,101,0.229007633587786,0.297029702970297,30
"ENSG00000006744","ELAC2",2151,2170,0.00883310088331009,0.00875576036866359,19
"ENSG00000006747","SCIN",1,2,NA,NA,1
"ENSG00000006756","ARSD",3021,2454,0.187686196623635,0.231051344743276,567
"ENSG00000006757","PNPLA4",338,326,0.0355029585798817,0.0368098159509202,12
"ENSG00000006788","MYH13",1,1,NA,NA,0
"ENSG00000006831","ADIPOR2",2557,2523,0.013296832225264,0.0134760206103845,34
"ENSG00000006837","CDKL3",67,49,0.26865671641791,0.36734693877551,18
"ENSG00000007001","UPP2",79,77,0.0253164556962025,0.025974025974026,2
"ENSG00000007038","PRSS21",1574,1550,0.0152477763659466,0.0154838709677419,24
"ENSG00000007047","MARK4",1316,1291,0.0189969604863222,0.0193648334624322,25
"ENSG00000007062","PROM1",9662,9136,0.0544400745187332,0.0575744308231173,526
"ENSG00000007080","CCDC124",349,345,0.0114613180515759,0.0115942028985507,4
"ENSG00000007129","CEACAM21",174,158,0.0919540229885057,0.10126582278481,16
"ENSG00000007168","PAFAH1B1",5255,5846,0.112464319695528,0.101094765651728,591
"ENSG00000007171","NOS2",9,8,NA,NA,1
"ENSG00000007174","DNAH9",9,10,0.111111111111111,0.1,1
"ENSG00000007202","KIAA0100",11963,9431,0.2116525955028,0.268476301558689,2532
"ENSG00000007216","SLC13A2",3,3,NA,NA,0
"ENSG00000007237","GAS7",5945,5828,0.0196804037005887,0.0200754975978037,117
"ENSG00000007255","TRAPPC6A",380,369,0.0289473684210526,0.029810298102981,11
"ENSG00000007264","MATK",776,750,0.0335051546391753,0.0346666666666667,26
"ENSG00000007306","CEACAM7",0,1,NA,NA,1
"ENSG00000007312","CD79B",413,159,0.61501210653753,1.59748427672956,254
"ENSG00000007314","SCN4A",53,52,0.0188679245283019,0.0192307692307692,1
"ENSG00000007341","ST7L",1106,1104,0.00180831826401447,0.00181159420289855,2
"ENSG00000007350","TKTL1",12,11,0.0833333333333333,0.0909090909090909,1
"ENSG00000007372","PAX6",189,27,0.857142857142857,6,162
"ENSG00000007376","RPUSD1",461,429,0.06941431670282,0.0745920745920746,32
"ENSG00000007384","RHBDF1",293,282,0.037542662116041,0.0390070921985816,11
"ENSG00000007392","LUC7L",3212,3158,0.0168119551681196,0.0170994300189994,54
"ENSG00000007402","CACNA2D2",25,27,0.08,0.0740740740740741,2
"ENSG00000007516","BAIAP3",54,47,0.12962962962963,0.148936170212766,7
"ENSG00000007520","TSR3",319,259,0.188087774294671,0.231660231660232,60
"ENSG00000007541","PIGQ",917,642,0.299890948745911,0.428348909657321,275
"ENSG00000007545","CRAMP1",1237,888,0.2821341956346,0.393018018018018,349
"ENSG00000007866","TEAD3",46,45,0.0217391304347826,0.0222222222222222,1
"ENSG00000007908","SELE",11,11,0,0,0
"ENSG00000007923","DNAJC11",1124,1053,0.0631672597864769,0.0674264007597341,71
"ENSG00000007933","FMO3",3,2,NA,NA,1
"ENSG00000007944","MYLIP",1056,1037,0.0179924242424242,0.0183220829315333,19
"ENSG00000007952","NOX1",16,15,0.0625,0.0666666666666667,1
"ENSG00000007968","E2F2",329,319,0.0303951367781155,0.0313479623824451,10
"ENSG00000008018","PSMB1",1965,1933,0.0162849872773537,0.016554578375582,32
"ENSG00000008056","SYN1",23,19,0.173913043478261,0.210526315789474,4
"ENSG00000008083","JARID2",6473,6536,0.00973273598022555,0.00963892288861689,63
"ENSG00000008086","CDKL5",42,44,0.0476190476190476,0.0454545454545455,2
"ENSG00000008118","CAMK1G",0,9,NA,NA,9
"ENSG00000008128","CDK11A",391,96,0.754475703324808,3.07291666666667,295
"ENSG00000008130","NADK",1359,1331,0.0206033848417954,0.0210368144252442,28
"ENSG00000008196","TFAP2B",0,0,NA,NA,0
"ENSG00000008197","TFAP2D",0,0,NA,NA,0
"ENSG00000008226","DLEC1",183,166,0.092896174863388,0.102409638554217,17
"ENSG00000008256","CYTH3",709,698,0.0155148095909732,0.0157593123209169,11
"ENSG00000008277","ADAM22",118,117,0.00847457627118644,0.00854700854700855,1
"ENSG00000008282","SYPL1",5286,5199,0.0164585698070375,0.016733987305251,87
"ENSG00000008283","CYB561",527,510,0.032258064516129,0.0333333333333333,17
"ENSG00000008294","SPAG9",3754,3689,0.0173148641449121,0.017619951206289,65
"ENSG00000008300","CELSR3",174,168,0.0344827586206897,0.0357142857142857,6
"ENSG00000008311","AASS",5,6,NA,NA,1
"ENSG00000008323","PLEKHG6",393,377,0.0407124681933842,0.0424403183023873,16
"ENSG00000008324","SS18L2",365,394,0.0794520547945206,0.0736040609137056,29
"ENSG00000008382","MPND",69,50,0.27536231884058,0.38,19
"ENSG00000008394","MGST1",3805,3721,0.0220762155059133,0.0225745767266864,84
"ENSG00000008405","CRY1",423,399,0.0567375886524823,0.0601503759398496,24
"ENSG00000008438","PGLYRP1",29,28,0.0344827586206897,0.0357142857142857,1
"ENSG00000008441","NFIX",2171,2123,0.0221096269000461,0.0226095148374941,48
"ENSG00000008513","ST3GAL1",4190,4145,0.0107398568019093,0.0108564535585042,45
"ENSG00000008516","MMP25",85,65,0.235294117647059,0.307692307692308,20
"ENSG00000008517","IL32",62,58,0.0645161290322581,0.0689655172413793,4
"ENSG00000008710","PKD1",2662,2180,0.18106686701728,0.221100917431193,482
"ENSG00000008735","MAPK8IP2",11,7,0.363636363636364,0.571428571428571,4
"ENSG00000008838","MED24",2378,2322,0.0235492010092515,0.0241171403962102,56
"ENSG00000008853","RHOBTB2",533,341,0.360225140712946,0.563049853372434,192
"ENSG00000008869","HEATR5B",7608,7480,0.0168243953732913,0.0171122994652406,128
"ENSG00000008952","SEC62",5070,4987,0.016370808678501,0.0166432725085222,83
"ENSG00000008988","RPS20",18575,18848,0.0146971736204576,0.0144842954159593,273
"ENSG00000009307","CSDE1",18024,17766,0.0143142476697736,0.0145221209050996,258
"ENSG00000009335","UBE3C",3595,3535,0.0166898470097357,0.016973125884017,60
"ENSG00000009413","REV3L",5801,5578,0.0384416479917256,0.039978486912872,223
"ENSG00000009694","TENM1",854,825,0.0339578454332553,0.0351515151515151,29
"ENSG00000009709","PAX7",2,1,NA,NA,1
"ENSG00000009724","MASP2",385,398,0.0337662337662338,0.0326633165829146,13
"ENSG00000009765","IYD",0,0,NA,NA,0
"ENSG00000009780","FAM76A",356,348,0.0224719101123595,0.0229885057471264,8
"ENSG00000009790","TRAF3IP3",2432,2222,0.0863486842105263,0.0945094509450945,210
"ENSG00000009830","POMT2",1288,2088,0.62111801242236,0.383141762452107,800
"ENSG00000009844","VTA1",1940,1908,0.0164948453608247,0.0167714884696017,32
"ENSG00000009950","MLXIPL",7,6,NA,NA,1
"ENSG00000009954","BAZ1B",4552,4470,0.0180140597539543,0.01834451901566,82
"ENSG00000010017","RANBP9",2829,2298,0.187698833510074,0.231070496083551,531
"ENSG00000010030","ETV7",2,2,NA,NA,0
"ENSG00000010072","SPRTN",535,521,0.0261682242990654,0.0268714011516315,14
"ENSG00000010165","EEF1AKNMT",1254,1233,0.0167464114832536,0.0170316301703163,21
"ENSG00000010219","DYRK4",259,233,0.1003861003861,0.111587982832618,26
"ENSG00000010244","ZNF207",13400,11787,0.120373134328358,0.136845677441249,1613
"ENSG00000010256","UQCRC1",1978,1957,0.0106167846309403,0.0107307102708227,21
"ENSG00000010270","STARD3NL",1752,1712,0.0228310502283105,0.0233644859813084,40
"ENSG00000010278","CD9",1725,1733,0.00463768115942029,0.00461627236006924,8
"ENSG00000010282","HHATL",0,0,NA,NA,0
"ENSG00000010292","NCAPD2",3936,3863,0.0185467479674797,0.0188972301320217,73
"ENSG00000010295","IFFO1",963,924,0.0404984423676012,0.0422077922077922,39
"ENSG00000010310","GIPR",11,13,0.181818181818182,0.153846153846154,2
"ENSG00000010318","PHF7",602,596,0.00996677740863787,0.0100671140939597,6
"ENSG00000010319","SEMA3G",21,21,0,0,0
"ENSG00000010322","NISCH",3848,3767,0.0210498960498961,0.0215025219007168,81
"ENSG00000010327","STAB1",9492,9177,0.0331858407079646,0.034324942791762,315
"ENSG00000010361","FUZ",548,448,0.182481751824818,0.223214285714286,100
"ENSG00000010379","SLC6A13",5,5,NA,NA,0
"ENSG00000010404","IDS",7644,1094,0.856881214024071,5.9872029250457,6550
"ENSG00000010438","PRSS3",10,8,0.2,0.25,2
"ENSG00000010539","ZNF200",266,246,0.075187969924812,0.0813008130081301,20
"ENSG00000010610","CD4",856,835,0.0245327102803738,0.0251497005988024,21
"ENSG00000010626","LRRC23",402,397,0.0124378109452736,0.0125944584382872,5
"ENSG00000010671","BTK",5041,4970,0.0140845070422535,0.0142857142857143,71
"ENSG00000010704","HFE",29,29,0,0,0
"ENSG00000010803","SCMH1",3672,3427,0.0667211328976035,0.0714911000875401,245
"ENSG00000010810","FYN",1921,1890,0.0161374284226965,0.0164021164021164,31
"ENSG00000010818","HIVEP2",1045,1009,0.0344497607655502,0.0356788899900892,36
"ENSG00000010932","FMO1",10,10,0,0,0
"ENSG00000011007","ELOA",1592,1480,0.0703517587939698,0.0756756756756757,112
"ENSG00000011009","LYPLA2",607,600,0.0115321252059308,0.0116666666666667,7
"ENSG00000011021","CLCN6",1537,1494,0.0279765777488614,0.0287817938420348,43
"ENSG00000011028","MRC2",1550,1415,0.0870967741935484,0.0954063604240283,135
"ENSG00000011052","NME1-NME2",9,0,NA,NA,9
"ENSG00000011083","SLC6A7",2,1,NA,NA,1
"ENSG00000011105","TSPAN9",16,15,0.0625,0.0666666666666667,1
"ENSG00000011114","BTBD7",2516,2461,0.0218600953895072,0.0223486387647298,55
"ENSG00000011132","APBA3",334,294,0.119760479041916,0.136054421768707,40
"ENSG00000011143","MKS1",556,619,0.113309352517986,0.101777059773829,63
"ENSG00000011198","ABHD5",377,710,0.883289124668435,0.469014084507042,333
"ENSG00000011201","ANOS1",0,4,NA,NA,4
"ENSG00000011243","AKAP8L",1566,1153,0.263729246487867,0.358196010407632,413
"ENSG00000011258","MBTD1",3712,3652,0.0161637931034483,0.0164293537787514,60
"ENSG00000011260","UTP18",1389,1368,0.0151187904967603,0.0153508771929825,21
"ENSG00000011275","RNF216",2796,2744,0.0185979971387697,0.0189504373177843,52
"ENSG00000011295","TTC19",3666,3489,0.0482815057283142,0.0507308684436801,177
"ENSG00000011304","PTBP1",7491,7395,0.012815378454145,0.0129817444219067,96
"ENSG00000011332","DPF1",130,126,0.0307692307692308,0.0317460317460317,4
"ENSG00000011347","SYT7",0,1,NA,NA,1
"ENSG00000011376","LARS2",1155,1485,0.285714285714286,0.222222222222222,330
"ENSG00000011405","PIK3C2A",2871,2819,0.0181121560431905,0.0184462575381341,52
"ENSG00000011422","PLAUR",839,813,0.0309892729439809,0.031980319803198,26
"ENSG00000011426","ANLN",1073,1032,0.038210624417521,0.0397286821705426,41
"ENSG00000011451","WIZ",1532,1550,0.0117493472584856,0.0116129032258065,18
"ENSG00000011454","RABGAP1",3350,3185,0.0492537313432836,0.0518053375196232,165
"ENSG00000011465","DCN",3,3,NA,NA,0
"ENSG00000011478","QPCTL",517,540,0.0444874274661509,0.0425925925925926,23
"ENSG00000011485","PPP5C",1598,1387,0.132040050062578,0.1521268925739,211
"ENSG00000011523","CEP68",3056,2857,0.0651178010471204,0.0696534826741337,199
"ENSG00000011566","MAP4K3",1086,1069,0.0156537753222836,0.0159027128157156,17
"ENSG00000011590","ZBTB32",115,112,0.0260869565217391,0.0267857142857143,3
"ENSG00000011600","TYROBP",1240,1207,0.0266129032258065,0.0273405136702568,33
"ENSG00000011638","TMEM159",416,408,0.0192307692307692,0.0196078431372549,8
"ENSG00000011677","GABRA3",0,0,NA,NA,0
"ENSG00000012048","BRCA1",2450,2430,0.00816326530612245,0.00823045267489712,20
"ENSG00000012061","ERCC1",1565,1323,0.154632587859425,0.18291761148904,242
"ENSG00000012124","CD22",102,97,0.0490196078431373,0.0515463917525773,5
"ENSG00000012171","SEMA3B",46,44,0.0434782608695652,0.0454545454545455,2
"ENSG00000012174","MBTPS2",899,872,0.0300333704115684,0.0309633027522936,27
"ENSG00000012211","PRICKLE3",255,246,0.0352941176470588,0.0365853658536585,9
"ENSG00000012223","LTF",31,31,0,0,0
"ENSG00000012232","EXTL3",681,669,0.0176211453744493,0.0179372197309417,12
"ENSG00000012504","NR1H4",0,0,NA,NA,0
"ENSG00000012660","ELOVL5",3262,3207,0.0168608215818516,0.0171499844091051,55
"ENSG00000012779","ALOX5",519,503,0.0308285163776493,0.0318091451292246,16
"ENSG00000012817","KDM5D",3,3,NA,NA,0
"ENSG00000012822","CALCOCO1",2500,2445,0.022,0.0224948875255624,55
"ENSG00000012963","UBR7",1391,1249,0.102084831056794,0.11369095276221,142
"ENSG00000012983","MAP4K5",2023,1865,0.0781018289668809,0.0847184986595174,158
"ENSG00000013016","EHD3",668,652,0.0239520958083832,0.0245398773006135,16
"ENSG00000013275","PSMC4",1022,1014,0.00782778864970646,0.00788954635108481,8
"ENSG00000013288","MAN2B2",2116,2053,0.029773156899811,0.0306867998051632,63
"ENSG00000013293","SLC7A14",1,1,NA,NA,0
"ENSG00000013297","CLDN11",2,1,NA,NA,1
"ENSG00000013306","SLC25A39",1165,1136,0.0248927038626609,0.0255281690140845,29
"ENSG00000013364","MVP",1524,1201,0.211942257217848,0.268942547876769,323
"ENSG00000013374","NUB1",2405,2166,0.0993762993762994,0.110341643582641,239
"ENSG00000013375","PGM3",501,433,0.135728542914172,0.157043879907621,68
"ENSG00000013392","RWDD2A",20,18,0.1,0.111111111111111,2
"ENSG00000013441","CLK1",9227,9056,0.0185325674650482,0.0188825088339223,171
"ENSG00000013503","POLR3B",331,316,0.0453172205438066,0.0474683544303797,15
"ENSG00000013523","ANGEL1",1871,1595,0.147514698022448,0.173040752351097,276
"ENSG00000013561","RNF14",831,784,0.0565583634175692,0.0599489795918367,47
"ENSG00000013563","DNASE1L1",519,243,0.531791907514451,1.1358024691358,276
"ENSG00000013573","DDX11",974,953,0.0215605749486653,0.0220356768100735,21
"ENSG00000013583","HEBP1",791,780,0.0139064475347661,0.0141025641025641,11
"ENSG00000013588","GPRC5A",6,4,NA,NA,2
"ENSG00000013619","MAMLD1",56,55,0.0178571428571429,0.0181818181818182,1
"ENSG00000013725","CD6",122,118,0.0327868852459016,0.0338983050847458,4
"ENSG00000013810","TACC3",3480,3563,0.0238505747126437,0.0232949761436991,83
"ENSG00000014123","UFL1",1575,1547,0.0177777777777778,0.0180995475113122,28
"ENSG00000014138","POLA2",1416,225,0.841101694915254,5.29333333333333,1191
"ENSG00000014164","ZC3H3",1167,1126,0.0351328191945159,0.0364120781527531,41
"ENSG00000014216","CAPN1",5016,4892,0.0247208931419458,0.0253475061324612,124
"ENSG00000014257","ACP3",286,281,0.0174825174825175,0.0177935943060498,5
"ENSG00000014641","MDH1",2393,2358,0.014625992478061,0.0148430873621713,35
"ENSG00000014824","SLC30A9",2529,2481,0.0189798339264531,0.0193470374848851,48
"ENSG00000014914","MTMR11",24,23,0.0416666666666667,0.0434782608695652,1
"ENSG00000014919","COX15",1883,1362,0.276686139139671,0.382525697503671,521
"ENSG00000015133","CCDC88C",3899,3818,0.0207745575788664,0.0212152959664746,81
"ENSG00000015153","YAF2",1700,1672,0.0164705882352941,0.0167464114832536,28
"ENSG00000015171","ZMYND11",2711,2683,0.0103282921431206,0.0104360790160268,28
"ENSG00000015285","WAS",2290,2240,0.0218340611353712,0.0223214285714286,50
"ENSG00000015413","DPEP1",27,25,0.0740740740740741,0.08,2
"ENSG00000015475","BID",1595,1566,0.0181818181818182,0.0185185185185185,29
"ENSG00000015479","MATR3",2193,1857,0.153214774281806,0.180936995153473,336
"ENSG00000015520","NPC1L1",5,6,NA,NA,1
"ENSG00000015532","XYLT2",1187,1167,0.016849199663016,0.0171379605826907,20
"ENSG00000015568","RGPD5",1,3,NA,NA,2
"ENSG00000015592","STMN4",2,2,NA,NA,0
"ENSG00000015676","NUDCD3",2781,2724,0.0204962243797195,0.0209251101321586,57
"ENSG00000016082","ISL1",0,0,NA,NA,0
"ENSG00000016391","CHDH",3,2,NA,NA,1
"ENSG00000016402","IL20RA",0,1,NA,NA,1
"ENSG00000016490","CLCA1",0,0,NA,NA,0
"ENSG00000016602","CLCA4",2,2,NA,NA,0
"ENSG00000016864","GLT8D1",1111,1092,0.0171017101710171,0.0173992673992674,19
